Orthogroup	Prbe	Prax
OG0001130	Prbe.g_00857	Prax.g_01318
OG0001131	Prbe.g_00856	Prax.g_01319
OG0001132	Prbe.g_00855	Prax.g_01320
OG0001133	Prbe.g_00854	Prax.g_01321
OG0001134	Prbe.g_00853	Prax.g_01322
OG0001135	Prbe.g_00852	Prax.g_01323
OG0001136	Prbe.g_00851	Prax.g_01324
OG0001137	Prbe.g_00850	Prax.g_01325
OG0001138	Prbe.g_00849	Prax.g_01326
OG0001139	Prbe.g_00848	Prax.g_01327
OG0001140	Prbe.g_00847	Prax.g_01328
OG0001141	Prbe.g_00845	Prax.g_01330
OG0001142	Prbe.g_00844	Prax.g_01331
OG0001143	Prbe.g_00843	Prax.g_01332
OG0001144	Prbe.g_00841	Prax.g_01334
OG0001145	Prbe.g_00839	Prax.g_01336
OG0001146	Prbe.g_00838	Prax.g_01337
OG0001147	Prbe.g_00835	Prax.g_01339
OG0001148	Prbe.g_00834	Prax.g_01340
OG0001149	Prbe.g_00833	Prax.g_01341
OG0001150	Prbe.g_00830	Prax.g_01344
OG0001151	Prbe.g_00829	Prax.g_01345
OG0001152	Prbe.g_00828	Prax.g_01346
OG0001153	Prbe.g_00827	Prax.g_01347
OG0001154	Prbe.g_00826	Prax.g_01348
OG0001155	Prbe.g_00825	Prax.g_01349
OG0001156	Prbe.g_00824	Prax.g_01350
OG0001157	Prbe.g_00822	Prax.g_01352
OG0001158	Prbe.g_00820	Prax.g_01353
OG0001159	Prbe.g_00819	Prax.g_01354
OG0001160	Prbe.g_00818	Prax.g_01355
OG0001161	Prbe.g_00814	Prax.g_01358
OG0001162	Prbe.g_00813	Prax.g_01359
OG0001163	Prbe.g_00812	Prax.g_01360
OG0001164	Prbe.g_00811	Prax.g_01361
OG0001165	Prbe.g_00810	Prax.g_01362
OG0001166	Prbe.g_00809	Prax.g_01363
OG0001167	Prbe.g_00808	Prax.g_01364
OG0001168	Prbe.g_00806	Prax.g_01366
OG0001169	Prbe.g_00805	Prax.g_01367
OG0001170	Prbe.g_00801	Prax.g_01369
OG0001171	Prbe.g_00800	Prax.g_01370
OG0001172	Prbe.g_00799	Prax.g_01371
OG0001173	Prbe.g_00797	Prax.g_01373
OG0001174	Prbe.g_00795	Prax.g_01375
OG0001175	Prbe.g_00793	Prax.g_01377
OG0001176	Prbe.g_00791	Prax.g_01378
OG0001177	Prbe.g_00789	Prax.g_01380
OG0001178	Prbe.g_00788	Prax.g_01381
OG0001179	Prbe.g_00787	Prax.g_01382
OG0001180	Prbe.g_00786	Prax.g_01383
OG0001181	Prbe.g_00785	Prax.g_01384
OG0001182	Prbe.g_00784	Prax.g_01385
OG0001183	Prbe.g_00783	Prax.g_01386
OG0001184	Prbe.g_00782	Prax.g_01387
OG0001185	Prbe.g_00781	Prax.g_01388
OG0001186	Prbe.g_00779	Prax.g_01389
OG0001187	Prbe.g_00778	Prax.g_01390
OG0001188	Prbe.g_00777	Prax.g_01391
OG0001189	Prbe.g_00776	Prax.g_01392
OG0001190	Prbe.g_00775	Prax.g_01393
OG0001191	Prbe.g_00773	Prax.g_01395
OG0001192	Prbe.g_00771	Prax.g_01397
OG0001193	Prbe.g_00770	Prax.g_01398
OG0001194	Prbe.g_00769	Prax.g_01399
OG0001195	Prbe.g_00767	Prax.g_01400
OG0001196	Prbe.g_00765	Prax.g_01402
OG0001197	Prbe.g_00762	Prax.g_01405
OG0001198	Prbe.g_00761	Prax.g_01406
OG0001199	Prbe.g_00760	Prax.g_01407
OG0001200	Prbe.g_00759	Prax.g_01408
OG0001201	Prbe.g_00758	Prax.g_01409
OG0001202	Prbe.g_00745	Prax.g_01410
OG0001203	Prbe.g_00747	Prax.g_01412
OG0001204	Prbe.g_00749	Prax.g_01415
OG0001205	Prbe.g_00750	Prax.g_01416
OG0001206	Prbe.g_00751	Prax.g_01418
OG0001207	Prbe.g_00752	Prax.g_01419
OG0001208	Prbe.g_00753	Prax.g_01420
OG0001209	Prbe.g_00754	Prax.g_01421
OG0001210	Prbe.g_00755	Prax.g_01422
OG0001211	Prbe.g_00756	Prax.g_01423
OG0001212	Prbe.g_01134	Prax.g_01424
OG0001213	Prbe.g_01135	Prax.g_01425
OG0001214	Prbe.g_01136	Prax.g_01426
OG0001215	Prbe.g_01137	Prax.g_01427
OG0001216	Prbe.g_01138	Prax.g_01428
OG0001217	Prbe.g_01139	Prax.g_01429
OG0001218	Prbe.g_01140	Prax.g_01430
OG0001219	Prbe.g_01141	Prax.g_01431
OG0001220	Prbe.g_01142	Prax.g_01432
OG0001221	Prbe.g_01143	Prax.g_01433
OG0001222	Prbe.g_01145	Prax.g_01435
OG0001223	Prbe.g_01147	Prax.g_01437
OG0001224	Prbe.g_01149	Prax.g_01438
OG0001225	Prbe.g_01151	Prax.g_01440
OG0001226	Prbe.g_01152	Prax.g_01441
OG0001227	Prbe.g_01153	Prax.g_01442
OG0001228	Prbe.g_01154	Prax.g_01443
OG0001229	Prbe.g_01155	Prax.g_01444
OG0001230	Prbe.g_01156	Prax.g_01445
OG0001231	Prbe.g_01157	Prax.g_01446
OG0001232	Prbe.g_01159	Prax.g_01448
OG0001233	Prbe.g_01160	Prax.g_01449
OG0001234	Prbe.g_01161	Prax.g_01450
OG0001235	Prbe.g_01162	Prax.g_01451
OG0001236	Prbe.g_01163	Prax.g_01452
OG0001237	Prbe.g_01166	Prax.g_01454
OG0001238	Prbe.g_01167	Prax.g_01455
OG0001239	Prbe.g_01171	Prax.g_01458
OG0001240	Prbe.g_01172	Prax.g_01459
OG0001241	Prbe.g_01173	Prax.g_01460
OG0001242	Prbe.g_01175	Prax.g_01461
OG0001243	Prbe.g_01176	Prax.g_01462
OG0001244	Prbe.g_01177	Prax.g_01463
OG0001245	Prbe.g_01178	Prax.g_01464
OG0001246	Prbe.g_01179	Prax.g_01465
OG0001247	Prbe.g_01180	Prax.g_01466
OG0001248	Prbe.g_01181	Prax.g_01467
OG0001249	Prbe.g_01182	Prax.g_01468
OG0001250	Prbe.g_01185	Prax.g_01469
OG0001251	Prbe.g_01186	Prax.g_01470
OG0001252	Prbe.g_01187	Prax.g_01471
OG0001253	Prbe.g_01188	Prax.g_01472
OG0001254	Prbe.g_01190	Prax.g_01474
OG0001255	Prbe.g_01191	Prax.g_01475
OG0001256	Prbe.g_01194	Prax.g_01477
OG0001257	Prbe.g_01195	Prax.g_01478
OG0001258	Prbe.g_01196	Prax.g_01479
OG0001259	Prbe.g_01056	Prax.g_01481
OG0001260	Prbe.g_01057	Prax.g_01482
OG0001261	Prbe.g_01058	Prax.g_01483
OG0001262	Prbe.g_01059	Prax.g_01484
OG0001263	Prbe.g_01060	Prax.g_01485
OG0001264	Prbe.g_01061	Prax.g_01486
OG0001265	Prbe.g_01062	Prax.g_01487
OG0001266	Prbe.g_01063	Prax.g_01488
OG0001267	Prbe.g_01064	Prax.g_01489
OG0001268	Prbe.g_01065	Prax.g_01490
OG0001269	Prbe.g_01632	Prax.g_01126
OG0001270	Prbe.g_01682	Prax.g_01080
OG0001271	Prbe.g_01697	Prax.g_01068
OG0001272	Prbe.g_01835	Prax.g_00894
OG0001273	Prbe.g_01891	Prax.g_00840
OG0001274	Prbe.g_00651	Prax.g_00720
OG0001275	Prbe.g_00635	Prax.g_00703
OG0001276	Prbe.g_00544	Prax.g_00049
OG0001277	Prbe.g_01312	Prax.g_00429
OG0001278	Prbe.g_01275	Prax.g_00322
OG0001279	Prbe.g_00416	Prax.g_00560
OG0001280	Prbe.g_01393	Prax.g_01180
OG0001281	Prbe.g_00495	Prax.g_01229
OG0001282	Prbe.g_00912	Prax.g_01247
OG0001283	Prbe.g_01599	Prax.g_01252
OG0001284	Prbe.g_00734	Prax.g_00128
OG0001285	Prbe.g_01567	Prax.g_00184
OG0001286	Prbe.g_01552	Prax.g_00197
OG0001288	Prbe.g_00268	Prax.g_01688
OG0001289	Prbe.g_00255	Prax.g_01677
OG0001290	Prbe.g_00486	Prax.g_01635
OG0001291	Prbe.g_00194	Prax.g_01634
OG0001292	Prbe.g_00017	Prax.g_01629
OG0001293	Prbe.g_01624	Prax.g_01613
OG0001295	Prbe.g_01026	Prax.g_01591
OG0001296	Prbe.g_00994	Prax.g_01567
OG0001297	Prbe.g_00990	Prax.g_01563
OG0001298	Prbe.g_00987	Prax.g_01560
OG0001299	Prbe.g_01113	Prax.g_01265
OG0001300	Prbe.g_00980	Prax.g_01290
OG0001301	Prbe.g_00794	Prax.g_01376
OG0001302	Prbe.g_00763	Prax.g_01404
OG0001303	Prbe.g_01146	Prax.g_01436
OG0001304	Prbe.g_01198	Prax.g_01480
OG0001306	Prbe.g_01935	Prax.g_00763
OG0001307	Prbe.g_00131	Prax.g_00283
OG0001308	Prbe.g_00176	Prax.g_00642
OG0001309	Prbe.g_00179	Prax.g_00645
OG0001310	Prbe.g_00181	Prax.g_00647
OG0001311	Prbe.g_01633	Prax.g_01125
OG0001312	Prbe.g_01663	Prax.g_01099
OG0001313	Prbe.g_01670	Prax.g_01093
OG0001314	Prbe.g_01748	Prax.g_01019
OG0001315	Prbe.g_01796	Prax.g_00932
OG0001316	Prbe.g_01805	Prax.g_00923
OG0001317	Prbe.g_00913	Prax.g_00800
OG0001318	Prbe.g_01483	Prax.g_00096
OG0001319	Prbe.g_01612	Prax.g_00420
OG0001320	Prbe.g_01306	Prax.g_01195
OG0001321	Prbe.g_01301	Prax.g_01200
OG0001322	Prbe.g_01184	Prax.g_01237
OG0001323	Prbe.g_01148	Prax.g_00140
OG0001324	Prbe.g_00724	Prax.g_00144
OG0001325	Prbe.g_00056	Prax.g_00151
OG0001326	Prbe.g_01516	Prax.g_00228
OG0001327	Prbe.g_00399	Prax.g_01879
OG0001328	Prbe.g_01920	Prax.g_01631
OG0001329	Prbe.g_00962	Prax.g_01536
OG0001330	Prbe.g_00927	Prax.g_01501
OG0001331	Prbe.g_00798	Prax.g_01372
OG0001332	Prbe.g_01685	Prax.g_01077
OG0001333	Prbe.g_01790	Prax.g_00980
OG0001334	Prbe.g_00005	Prax.g_00734
OG0001335	Prbe.g_00405	Prax.g_01221
OG0001336	Prbe.g_00098	Prax.g_01240
OG0001337	Prbe.g_00685	Prax.g_01255
OG0001338	Prbe.g_00205	Prax.g_01929
OG0001339	Prbe.g_00888	Prax.g_01894
OG0001340	Prbe.g_01193	Prax.g_01843
OG0001341	Prbe.g_00222	Prax.g_01638
OG0001342	Prbe.g_01044, Prbe.g_01012	Prax.g_01627
OG0001343	Prbe.g_00989	Prax.g_01562
OG0001344	Prbe.g_00938	Prax.g_01512
OG0001345	Prbe.g_00832	Prax.g_01342
OG0001346	Prbe.g_00772	Prax.g_01396
OG0001347	Prbe.g_01144	Prax.g_01434
OG0001348	Prbe.g_01672	Prax.g_01090
OG0001349	Prbe.g_01662	Prax.g_01100
OG0001350	Prbe.g_00874	Prax.g_01074
OG0001351	Prbe.g_01752	Prax.g_01015
OG0001352	Prbe.g_01801	Prax.g_00927
OG0001353	Prbe.g_01814	Prax.g_00914
OG0001354	Prbe.g_01834	Prax.g_00895
OG0001355	Prbe.g_01897	Prax.g_00834
OG0001357	Prbe.g_01932	Prax.g_00766
OG0001358	Prbe.g_00661	Prax.g_00730
OG0001359	Prbe.g_00647	Prax.g_00716
OG0001360	Prbe.g_00624	Prax.g_00692
OG0001361	Prbe.g_00619	Prax.g_00687
OG0001362	Prbe.g_00558	Prax.g_00037
OG0001363	Prbe.g_01776	Prax.g_00939
OG0001364	Prbe.g_01313	Prax.g_00389
OG0001365	Prbe.g_01265	Prax.g_00332
OG0001366	Prbe.g_00103	Prax.g_00544
OG0001367	Prbe.g_01378	Prax.g_01157
OG0001368	Prbe.g_01392	Prax.g_01179
OG0001369	Prbe.g_00046	Prax.g_00165
OG0001370	Prbe.g_00047	Prax.g_00166
OG0001371	Prbe.g_01495	Prax.g_00250
OG0001372	Prbe.g_00721	Prax.g_01957
OG0001373	Prbe.g_00236	Prax.g_01658
OG0001374	Prbe.g_00161	Prax.g_01260
OG0001375	Prbe.g_00948	Prax.g_01522
OG0001377	Prbe.g_00764	Prax.g_01403
OG0001378	Prbe.g_01394	Prax.g_01181
OG0001379	Prbe.g_00171	Prax.g_00638
OG0001380	Prbe.g_00173	Prax.g_00639
OG0001381	Prbe.g_00191	Prax.g_00658
OG0001382	Prbe.g_01680	Prax.g_01083
OG0001383	Prbe.g_01786	Prax.g_00984
OG0001384	Prbe.g_01810	Prax.g_00919
OG0001385	Prbe.g_01827	Prax.g_00903
OG0001386	Prbe.g_00270	Prax.g_00811
OG0001388	Prbe.g_01202	Prax.g_00775, Prax.g_00507
OG0001390	Prbe.g_00669	Prax.g_00741
OG0001392	Prbe.g_00622	Prax.g_00690
OG0001393	Prbe.g_00614	Prax.g_00682
OG0001394	Prbe.g_01452	Prax.g_00976
OG0001395	Prbe.g_00448	Prax.g_00968
OG0001396	Prbe.g_00450	Prax.g_00966
OG0001397	Prbe.g_00456	Prax.g_00960
OG0001398	Prbe.g_01435	Prax.g_00480
OG0001399	Prbe.g_01316	Prax.g_00387
OG0001400	Prbe.g_00102	Prax.g_00543
OG0001401	Prbe.g_00104	Prax.g_00545
OG0001402	Prbe.g_00422	Prax.g_00566
OG0001403	Prbe.g_00425	Prax.g_00569
OG0001404	Prbe.g_01023	Prax.g_01161
OG0001405	Prbe.g_01405	Prax.g_01189
OG0001406	Prbe.g_01293	Prax.g_01208
OG0001407	Prbe.g_00094	Prax.g_01218
OG0001408	Prbe.g_01621	Prax.g_01227
OG0001409	Prbe.g_00051	Prax.g_01234
OG0001410	Prbe.g_01564	Prax.g_00186
OG0001411	Prbe.g_00732	Prax.g_01926
OG0001412	Prbe.g_00892	Prax.g_01898
OG0001413	Prbe.g_01408	Prax.g_01872
OG0001414	Prbe.g_00372	Prax.g_01862
OG0001415	Prbe.g_00269	Prax.g_01689
OG0001416	Prbe.g_00266	Prax.g_01686
OG0001417	Prbe.g_00221	Prax.g_01637
OG0001418	Prbe.g_01123	Prax.g_01624
OG0001421	Prbe.g_01330	Prax.g_00601
OG0001424	Prbe.g_01602	Prax.g_00633
OG0001426	Prbe.g_01409	Prax.g_00809
OG0001428	Prbe.g_00707	Prax.g_00431
OG0001429	Prbe.g_00733	Prax.g_00417
OG0001430	Prbe.g_01322	Prax.g_00383
OG0001431	Prbe.g_00106	Prax.g_00547
OG0001432	Prbe.g_00111	Prax.g_00551
OG0001433	Prbe.g_00716	Prax.g_01224
OG0001434	Prbe.g_00712	Prax.g_00167
OG0001436	Prbe.g_01617	Prax.g_01618
OG0001437	Prbe.g_00003	Prax.g_01610
OG0001440	Prbe.g_01049	Prax.g_00801
OG0001441	Prbe.g_01360	Prax.g_01139
OG0001442	Prbe.g_00061	Prax.g_01172
OG0001443	Prbe.g_00053	Prax.g_01225
OG0001444	Prbe.g_01620	Prax.g_01228
OG0001445	Prbe.g_01585	Prax.g_01625
OG0001446	Prbe.g_00997	Prax.g_00527
OG0001451	Prbe.g_01568	Prax.g_00183
OG0001452	Prbe.g_01529	Prax.g_00219
OG0001460	Prbe.g_00677	Prax.g_00806
OG0001462	Prbe.g_01600	Prax.g_00785
OG0001466	Prbe.g_01211	Prax.g_00940
OG0001467	Prbe.g_00378	Prax.g_00394
OG0001468	Prbe.g_01255	Prax.g_00341
OG0001469	Prbe.g_00491	Prax.g_00310
OG0001470	Prbe.g_01589	Prax.g_01171
OG0001471	Prbe.g_00671	Prax.g_01217
OG0001475	Prbe.g_00206	Prax.g_01921
OG0001478	Prbe.g_00807	Prax.g_01365
OG0001479	Prbe.g_01551	Prax.g_00198
OG0001486	Prbe.g_01315	Prax.g_00302
OG0001487	Prbe.g_01442	Prax.g_00593
OG0001496	Prbe.g_00899	Prax.g_01905
OG0001497	Prbe.g_00166	Prax.g_01822
OG0001498	Prbe.g_00925	Prax.g_01258
OG0001499	Prbe.g_00478	Prax.g_01280
OG0001500	Prbe.g_00437	Prax.g_00581
OG0001501	Prbe.g_00509	Prax.g_00412
OG0001503	Prbe.g_01720	Prax.g_01046
OG0001504	Prbe.g_00923	Prax.g_00778
OG0001506	Prbe.g_00015	Prax.g_00436
OG0001508	Prbe.g_01252	Prax.g_00344
OG0001509	Prbe.g_01256	Prax.g_00340
OG0001523	Prbe.g_00432	Prax.g_00576
OG0001524	Prbe.g_00023	Prax.g_01163
OG0001525	Prbe.g_01596	Prax.g_01242
OG0001527	Prbe.g_01020	Prax.g_01626
OG0001535	Prbe.g_00019	Prax.g_00788
OG0001536	Prbe.g_00998	Prax.g_00526
OG0001537	Prbe.g_00162	Prax.g_01261
OG0001538	Prbe.g_01122, Prbe.g_00073	Prax.g_01578
OG0001541	Prbe.g_00109	Prax.g_00549
OG0001545	Prbe.g_00999	Prax.g_00525
OG0001556	Prbe.g_00347	Prax.g_01817
OG0001573	Prbe.g_00072	Prax.g_01961, Prax.g_00435
OG0001588	Prbe.g_00722	Prax.g_01964
OG0001592	Prbe.g_00335	Prax.g_01821
OG0001593	Prbe.g_00344	Prax.g_01813
OG0001599	Prbe.g_00157	Prax.g_01569
OG0001616	Prbe.g_01115	Prax.g_01585
OG0001626	Prbe.g_00329	Prax.g_01884
OG0001702	Prbe.g_01923	Prax.g_01756
OG0001704	Prbe.g_00160	Prax.g_00489
OG0001740	Prbe.g_00433	Prax.g_00577
OG0001796	Prbe.g_01925	Prax.g_01773
OG0001827	Prbe.g_01048	Prax.g_00495
OG0001903	Prbe.g_00342	Prax.g_01810
OG0001946	Prbe.g_00346	Prax.g_01816
OG0001958	Prbe.g_00871	Prax.g_01764
OG0001959	Prbe.g_00872	Prax.g_01765
OG0001960	Prbe.g_00873	Prax.g_01766
OG0002020	Prbe.g_00330	Prax.g_01837
OG0002081	Prbe.g_00011	Prax.g_00503
OG0002158	Prbe.g_01015	Prax.g_01574
