Orthogroup	Prbe	Pras
OG0001120	Prbe.g_00867	Pras.g_00657
OG0001121	Prbe.g_00866	Pras.g_00658
OG0001122	Prbe.g_00865	Pras.g_00659
OG0001123	Prbe.g_00864	Pras.g_00660
OG0001124	Prbe.g_00863	Pras.g_00661
OG0001125	Prbe.g_00862	Pras.g_00662
OG0001126	Prbe.g_00861	Pras.g_00663
OG0001127	Prbe.g_00860	Pras.g_00664
OG0001128	Prbe.g_00859	Pras.g_00665
OG0001129	Prbe.g_00858	Pras.g_00666
OG0001130	Prbe.g_00857	Pras.g_00667
OG0001131	Prbe.g_00856	Pras.g_00668
OG0001132	Prbe.g_00855	Pras.g_00669
OG0001133	Prbe.g_00854	Pras.g_00670
OG0001134	Prbe.g_00853	Pras.g_00671
OG0001135	Prbe.g_00852	Pras.g_00672
OG0001136	Prbe.g_00851	Pras.g_00673
OG0001137	Prbe.g_00850	Pras.g_00674
OG0001138	Prbe.g_00849	Pras.g_00675
OG0001139	Prbe.g_00848	Pras.g_00676
OG0001140	Prbe.g_00847	Pras.g_00677
OG0001141	Prbe.g_00845	Pras.g_00679
OG0001142	Prbe.g_00844	Pras.g_00680
OG0001143	Prbe.g_00843	Pras.g_00681
OG0001144	Prbe.g_00841	Pras.g_00683
OG0001145	Prbe.g_00839	Pras.g_00685
OG0001146	Prbe.g_00838	Pras.g_00686
OG0001147	Prbe.g_00835	Pras.g_00688
OG0001148	Prbe.g_00834	Pras.g_00689
OG0001149	Prbe.g_00833	Pras.g_00690
OG0001150	Prbe.g_00830	Pras.g_00693
OG0001151	Prbe.g_00829	Pras.g_00694
OG0001152	Prbe.g_00828	Pras.g_00695
OG0001153	Prbe.g_00827	Pras.g_00696
OG0001154	Prbe.g_00826	Pras.g_00697
OG0001155	Prbe.g_00825	Pras.g_00698
OG0001156	Prbe.g_00824	Pras.g_00699
OG0001157	Prbe.g_00822	Pras.g_00701
OG0001158	Prbe.g_00820	Pras.g_00702
OG0001159	Prbe.g_00819	Pras.g_00703
OG0001160	Prbe.g_00818	Pras.g_00704
OG0001161	Prbe.g_00814	Pras.g_00707
OG0001162	Prbe.g_00813	Pras.g_00708
OG0001163	Prbe.g_00812	Pras.g_00709
OG0001164	Prbe.g_00811	Pras.g_00710
OG0001165	Prbe.g_00810	Pras.g_00711
OG0001166	Prbe.g_00809	Pras.g_00712
OG0001167	Prbe.g_00808	Pras.g_00713
OG0001168	Prbe.g_00806	Pras.g_00715
OG0001169	Prbe.g_00805	Pras.g_00716
OG0001170	Prbe.g_00801	Pras.g_00718
OG0001171	Prbe.g_00800	Pras.g_00719
OG0001172	Prbe.g_00799	Pras.g_00720
OG0001173	Prbe.g_00797	Pras.g_00722
OG0001174	Prbe.g_00795	Pras.g_00724
OG0001175	Prbe.g_00793	Pras.g_00726
OG0001176	Prbe.g_00791	Pras.g_00727
OG0001177	Prbe.g_00789	Pras.g_00729
OG0001178	Prbe.g_00788	Pras.g_00730
OG0001179	Prbe.g_00787	Pras.g_00731
OG0001180	Prbe.g_00786	Pras.g_00732
OG0001181	Prbe.g_00785	Pras.g_00733
OG0001182	Prbe.g_00784	Pras.g_00734
OG0001183	Prbe.g_00783	Pras.g_00735
OG0001184	Prbe.g_00782	Pras.g_00736
OG0001185	Prbe.g_00781	Pras.g_00737
OG0001186	Prbe.g_00779	Pras.g_00738
OG0001187	Prbe.g_00778	Pras.g_00739
OG0001188	Prbe.g_00777	Pras.g_00740
OG0001189	Prbe.g_00776	Pras.g_00741
OG0001190	Prbe.g_00775	Pras.g_00742
OG0001191	Prbe.g_00773	Pras.g_00744
OG0001192	Prbe.g_00771	Pras.g_00746
OG0001193	Prbe.g_00770	Pras.g_00747
OG0001194	Prbe.g_00769	Pras.g_00748
OG0001195	Prbe.g_00767	Pras.g_00749
OG0001196	Prbe.g_00765	Pras.g_00751
OG0001197	Prbe.g_00762	Pras.g_00754
OG0001198	Prbe.g_00761	Pras.g_00755
OG0001199	Prbe.g_00760	Pras.g_00756
OG0001200	Prbe.g_00759	Pras.g_00757
OG0001201	Prbe.g_00758	Pras.g_00758
OG0001202	Prbe.g_00745	Pras.g_00759
OG0001203	Prbe.g_00747	Pras.g_00762
OG0001204	Prbe.g_00749	Pras.g_00765
OG0001205	Prbe.g_00750	Pras.g_00766
OG0001206	Prbe.g_00751	Pras.g_00768
OG0001207	Prbe.g_00752	Pras.g_00769
OG0001208	Prbe.g_00753	Pras.g_00770
OG0001209	Prbe.g_00754	Pras.g_00771
OG0001210	Prbe.g_00755	Pras.g_00772
OG0001211	Prbe.g_00756	Pras.g_00773
OG0001212	Prbe.g_01134	Pras.g_00774
OG0001213	Prbe.g_01135	Pras.g_00775
OG0001214	Prbe.g_01136	Pras.g_00776
OG0001215	Prbe.g_01137	Pras.g_00777
OG0001216	Prbe.g_01138	Pras.g_00778
OG0001217	Prbe.g_01139	Pras.g_00779
OG0001218	Prbe.g_01140	Pras.g_00780
OG0001219	Prbe.g_01141	Pras.g_00781
OG0001220	Prbe.g_01142	Pras.g_00782
OG0001221	Prbe.g_01143	Pras.g_00783
OG0001222	Prbe.g_01145	Pras.g_00785
OG0001223	Prbe.g_01147	Pras.g_00787
OG0001224	Prbe.g_01149	Pras.g_00788
OG0001225	Prbe.g_01151	Pras.g_00790
OG0001226	Prbe.g_01152	Pras.g_00791
OG0001227	Prbe.g_01153	Pras.g_00792
OG0001228	Prbe.g_01154	Pras.g_00793
OG0001229	Prbe.g_01155	Pras.g_00794
OG0001230	Prbe.g_01156	Pras.g_00795
OG0001231	Prbe.g_01157	Pras.g_00796
OG0001232	Prbe.g_01159	Pras.g_00798
OG0001233	Prbe.g_01160	Pras.g_00799
OG0001234	Prbe.g_01161	Pras.g_00800
OG0001235	Prbe.g_01162	Pras.g_00801
OG0001236	Prbe.g_01163	Pras.g_00802
OG0001237	Prbe.g_01166	Pras.g_00804
OG0001238	Prbe.g_01167	Pras.g_00805
OG0001239	Prbe.g_01171	Pras.g_00808
OG0001240	Prbe.g_01172	Pras.g_00809
OG0001241	Prbe.g_01173	Pras.g_00810
OG0001242	Prbe.g_01175	Pras.g_00812
OG0001243	Prbe.g_01176	Pras.g_00813
OG0001244	Prbe.g_01177	Pras.g_00814
OG0001245	Prbe.g_01178	Pras.g_00815
OG0001246	Prbe.g_01179	Pras.g_00816
OG0001247	Prbe.g_01180	Pras.g_00817
OG0001248	Prbe.g_01181	Pras.g_00818
OG0001249	Prbe.g_01182	Pras.g_00819
OG0001250	Prbe.g_01185	Pras.g_00820
OG0001251	Prbe.g_01186	Pras.g_00821
OG0001252	Prbe.g_01187	Pras.g_00822
OG0001253	Prbe.g_01188	Pras.g_00823
OG0001254	Prbe.g_01190	Pras.g_00825
OG0001255	Prbe.g_01191	Pras.g_00826
OG0001256	Prbe.g_01194	Pras.g_00828
OG0001257	Prbe.g_01195	Pras.g_00829
OG0001258	Prbe.g_01196	Pras.g_00830
OG0001259	Prbe.g_01056	Pras.g_00832
OG0001260	Prbe.g_01057	Pras.g_00834
OG0001261	Prbe.g_01058	Pras.g_00835
OG0001262	Prbe.g_01059	Pras.g_00836
OG0001263	Prbe.g_01060	Pras.g_00837
OG0001264	Prbe.g_01061	Pras.g_00838
OG0001265	Prbe.g_01062	Pras.g_00839
OG0001266	Prbe.g_01063	Pras.g_00840
OG0001267	Prbe.g_01064	Pras.g_00841
OG0001268	Prbe.g_01065	Pras.g_00842
OG0001269	Prbe.g_01632	Pras.g_00943
OG0001270	Prbe.g_01682	Pras.g_00989
OG0001271	Prbe.g_01697	Pras.g_01001
OG0001272	Prbe.g_01835	Pras.g_01133
OG0001273	Prbe.g_01891	Pras.g_01186
OG0001274	Prbe.g_00651	Pras.g_01360
OG0001275	Prbe.g_00635	Pras.g_01376
OG0001276	Prbe.g_00544	Pras.g_01466
OG0001277	Prbe.g_01312	Pras.g_01648
OG0001278	Prbe.g_01275	Pras.g_01751
OG0001279	Prbe.g_00416	Pras.g_01800
OG0001280	Prbe.g_01393	Pras.g_01910
OG0001281	Prbe.g_00495	Pras.g_01958
OG0001282	Prbe.g_00912	Pras.g_01975
OG0001283	Prbe.g_01599	Pras.g_01980
OG0001284	Prbe.g_00734	Pras.g_01990
OG0001285	Prbe.g_01567	Pras.g_00040
OG0001286	Prbe.g_01552	Pras.g_00053
OG0001288	Prbe.g_00268	Pras.g_00391
OG0001290	Prbe.g_00486	Pras.g_00446
OG0001291	Prbe.g_00194	Pras.g_00447
OG0001292	Prbe.g_00017	Pras.g_00452
OG0001293	Prbe.g_01624	Pras.g_00467
OG0001294	Prbe.g_01414	Pras.g_00144
OG0001295	Prbe.g_01026	Pras.g_00489
OG0001296	Prbe.g_00994	Pras.g_00542
OG0001297	Prbe.g_00990	Pras.g_00546
OG0001298	Prbe.g_00987	Pras.g_00549
OG0001299	Prbe.g_01113	Pras.g_00616
OG0001300	Prbe.g_00980	Pras.g_00641
OG0001301	Prbe.g_00794	Pras.g_00725
OG0001302	Prbe.g_00763	Pras.g_00753
OG0001303	Prbe.g_01146	Pras.g_00786
OG0001304	Prbe.g_01198	Pras.g_00831
OG0001305	Prbe.g_00018	Pras.g_00530
OG0001306	Prbe.g_01935	Pras.g_01315
OG0001307	Prbe.g_00131	Pras.g_00872
OG0001309	Prbe.g_00179	Pras.g_00925
OG0001310	Prbe.g_00181	Pras.g_00927
OG0001311	Prbe.g_01633	Pras.g_00944
OG0001312	Prbe.g_01663	Pras.g_00970
OG0001313	Prbe.g_01670	Pras.g_00976
OG0001314	Prbe.g_01748	Pras.g_01050
OG0001315	Prbe.g_01796	Pras.g_01095
OG0001316	Prbe.g_01805	Pras.g_01104
OG0001317	Prbe.g_00913	Pras.g_01226
OG0001318	Prbe.g_01483	Pras.g_01513
OG0001319	Prbe.g_01612	Pras.g_01657
OG0001320	Prbe.g_01306	Pras.g_01925
OG0001321	Prbe.g_01301	Pras.g_01930
OG0001322	Prbe.g_01184	Pras.g_01966
OG0001323	Prbe.g_01148	Pras.g_00003
OG0001324	Prbe.g_00724	Pras.g_00007
OG0001325	Prbe.g_00056	Pras.g_00014
OG0001326	Prbe.g_01516	Pras.g_00084
OG0001327	Prbe.g_00399	Pras.g_00234
OG0001328	Prbe.g_01920	Pras.g_00450
OG0001329	Prbe.g_00962	Pras.g_00573
OG0001330	Prbe.g_00927	Pras.g_00608
OG0001331	Prbe.g_00798	Pras.g_00721
OG0001332	Prbe.g_01685	Pras.g_00992
OG0001333	Prbe.g_01790	Pras.g_01090
OG0001334	Prbe.g_00005	Pras.g_01345
OG0001335	Prbe.g_00405	Pras.g_01950
OG0001336	Prbe.g_00098	Pras.g_01969
OG0001337	Prbe.g_00685	Pras.g_01983
OG0001338	Prbe.g_00205	Pras.g_00177
OG0001340	Prbe.g_01193	Pras.g_00270
OG0001341	Prbe.g_00222	Pras.g_00443
OG0001342	Prbe.g_01044, Prbe.g_01012	Pras.g_00454
OG0001343	Prbe.g_00989	Pras.g_00547
OG0001344	Prbe.g_00938	Pras.g_00597
OG0001345	Prbe.g_00832	Pras.g_00691
OG0001346	Prbe.g_00772	Pras.g_00745
OG0001347	Prbe.g_01144	Pras.g_00784
OG0001348	Prbe.g_01672	Pras.g_00979
OG0001349	Prbe.g_01662	Pras.g_00969
OG0001350	Prbe.g_00874	Pras.g_00995
OG0001351	Prbe.g_01752	Pras.g_01054
OG0001352	Prbe.g_01801	Pras.g_01100
OG0001353	Prbe.g_01814	Pras.g_01113
OG0001354	Prbe.g_01834	Pras.g_01132
OG0001355	Prbe.g_01897	Pras.g_01192
OG0001357	Prbe.g_01932	Pras.g_01312
OG0001358	Prbe.g_00661	Pras.g_01350
OG0001359	Prbe.g_00647	Pras.g_01364
OG0001360	Prbe.g_00624	Pras.g_01387
OG0001361	Prbe.g_00619	Pras.g_01392
OG0001362	Prbe.g_00558	Pras.g_01453
OG0001363	Prbe.g_01776	Pras.g_01579
OG0001364	Prbe.g_01313	Pras.g_00884, Pras.g_01685
OG0001365	Prbe.g_01265	Pras.g_01741
OG0001366	Prbe.g_00103	Pras.g_01786
OG0001367	Prbe.g_01378	Pras.g_01888
OG0001368	Prbe.g_01392	Pras.g_01909
OG0001369	Prbe.g_00046	Pras.g_00027
OG0001370	Prbe.g_00047	Pras.g_00028
OG0001371	Prbe.g_01495	Pras.g_00107
OG0001372	Prbe.g_00721	Pras.g_00152
OG0001373	Prbe.g_00236	Pras.g_00423
OG0001374	Prbe.g_00161	Pras.g_00482
OG0001375	Prbe.g_00948	Pras.g_00587
OG0001377	Prbe.g_00764	Pras.g_00752
OG0001378	Prbe.g_01394	Pras.g_01911
OG0001379	Prbe.g_00171	Pras.g_00919
OG0001380	Prbe.g_00173	Pras.g_00920
OG0001381	Prbe.g_00191	Pras.g_00938
OG0001382	Prbe.g_01680	Pras.g_00986
OG0001383	Prbe.g_01786	Pras.g_01086
OG0001384	Prbe.g_01810	Pras.g_01108
OG0001385	Prbe.g_01827	Pras.g_01124
OG0001386	Prbe.g_00270	Pras.g_01215
OG0001387	Prbe.g_00337	Pras.g_00277
OG0001387	Prbe.g_00339	Pras.g_00279
OG0001390	Prbe.g_00669	Pras.g_01338
OG0001392	Prbe.g_00622	Pras.g_01389
OG0001393	Prbe.g_00614	Pras.g_01397
OG0001394	Prbe.g_01452	Pras.g_01542
OG0001395	Prbe.g_00448	Pras.g_01550
OG0001396	Prbe.g_00450	Pras.g_01552
OG0001397	Prbe.g_00456	Pras.g_01558
OG0001398	Prbe.g_01435	Pras.g_01611
OG0001399	Prbe.g_01316	Pras.g_01687
OG0001400	Prbe.g_00102	Pras.g_01785
OG0001401	Prbe.g_00104	Pras.g_01787
OG0001402	Prbe.g_00422	Pras.g_01806
OG0001403	Prbe.g_00425	Pras.g_01809
OG0001404	Prbe.g_01023	Pras.g_01892
OG0001405	Prbe.g_01405	Pras.g_01919
OG0001406	Prbe.g_01293	Pras.g_01938
OG0001407	Prbe.g_00094	Pras.g_01948
OG0001408	Prbe.g_01621	Pras.g_01956
OG0001409	Prbe.g_00051	Pras.g_01963
OG0001410	Prbe.g_01564	Pras.g_00042
OG0001411	Prbe.g_00732	Pras.g_00180
OG0001412	Prbe.g_00892	Pras.g_00210
OG0001413	Prbe.g_01408	Pras.g_00241
OG0001414	Prbe.g_00372	Pras.g_00251
OG0001415	Prbe.g_00269	Pras.g_00390
OG0001416	Prbe.g_00266	Pras.g_00393
OG0001417	Prbe.g_00221	Pras.g_00444
OG0001418	Prbe.g_01123	Pras.g_00457
OG0001420	Prbe.g_00713	Pras.g_00166
OG0001424	Prbe.g_01602	Pras.g_00913
OG0001426	Prbe.g_01409	Pras.g_01217
OG0001428	Prbe.g_00707	Pras.g_01646
OG0001429	Prbe.g_00733	Pras.g_01660
OG0001430	Prbe.g_01322	Pras.g_01691
OG0001431	Prbe.g_00106	Pras.g_01789
OG0001433	Prbe.g_00716	Pras.g_01953
OG0001434	Prbe.g_00712	Pras.g_00029
OG0001435	Prbe.g_00218	Pras.g_00121
OG0001436	Prbe.g_01617	Pras.g_00462
OG0001439	Prbe.g_00698	Pras.g_01276, Pras.g_01277
OG0001440	Prbe.g_01049	Pras.g_01225
OG0001442	Prbe.g_00061	Pras.g_01902
OG0001443	Prbe.g_00053	Pras.g_01954
OG0001444	Prbe.g_01620	Pras.g_01957
OG0001445	Prbe.g_01585	Pras.g_00456
OG0001451	Prbe.g_01568	Pras.g_00039
OG0001452	Prbe.g_01529	Pras.g_00075
OG0001453	Prbe.g_00033	Pras.g_00167
OG0001454	Prbe.g_00034	Pras.g_00169
OG0001455	Prbe.g_01575	Pras.g_00170
OG0001457	Prbe.g_00349	Pras.g_00292
OG0001460	Prbe.g_00677	Pras.g_01220
OG0001462	Prbe.g_01600	Pras.g_01244
OG0001463	Prbe.g_00703	Pras.g_00133
OG0001466	Prbe.g_01211	Pras.g_01578
OG0001469	Prbe.g_00491	Pras.g_01763
OG0001470	Prbe.g_01589	Pras.g_01901
OG0001471	Prbe.g_00671	Pras.g_01947
OG0001474	Prbe.g_01613	Pras.g_00172
OG0001475	Prbe.g_00206	Pras.g_00535
OG0001478	Prbe.g_00807	Pras.g_00714
OG0001479	Prbe.g_01551	Pras.g_00054
OG0001484	Prbe.g_00695	Pras.g_01295
OG0001486	Prbe.g_01315	Pras.g_01771
OG0001487	Prbe.g_01442	Pras.g_01832
OG0001495	Prbe.g_00040	Pras.g_00495, Pras.g_00510
OG0001498	Prbe.g_00925	Pras.g_00610
OG0001499	Prbe.g_00478	Pras.g_00631
OG0001503	Prbe.g_01720	Pras.g_01023
OG0001504	Prbe.g_00923	Pras.g_01255
OG0001506	Prbe.g_00015	Pras.g_00141
OG0001508	Prbe.g_01252	Pras.g_01730
OG0001509	Prbe.g_01256	Pras.g_01733
OG0001523	Prbe.g_00432	Pras.g_01816
OG0001527	Prbe.g_01020	Pras.g_00455
OG0001535	Prbe.g_00019	Pras.g_01241
OG0001537	Prbe.g_00162	Pras.g_00612
OG0001538	Prbe.g_01122, Prbe.g_00073	Pras.g_00536
OG0001541	Prbe.g_00109	Pras.g_01790
OG0001550	Prbe.g_01287	Pras.g_01759
OG0001555	Prbe.g_00088	Pras.g_00307, Pras.g_00298
OG0001559	Prbe.g_00022	Pras.g_00130
OG0001560	Prbe.g_00413	Pras.g_01797
OG0001570	Prbe.g_00670	Pras.g_01337
OG0001573	Prbe.g_00072	Pras.g_01642
OG0001588	Prbe.g_00722	Pras.g_00143
OG0001592	Prbe.g_00335	Pras.g_00293
OG0001616	Prbe.g_01115	Pras.g_00229
OG0001626	Prbe.g_00329	Pras.g_00225
OG0001627	Prbe.g_00917	Pras.g_00226
OG0001644	Prbe.g_00500	Pras.g_00115
OG0001650	Prbe.g_00688	Pras.g_01639
OG0001704	Prbe.g_00160	Pras.g_00320, Pras.g_00300
OG0001734	Prbe.g_00390	Pras.g_00284
OG0001740	Prbe.g_00433	Pras.g_01817
OG0001842	Prbe.g_00338	Pras.g_00278
OG0001875	Prbe.g_01038	Pras.g_00888
OG0001984	Prbe.g_00336	Pras.g_00276
OG0002018	Prbe.g_00340	Pras.g_00283
OG0002103	Prbe.g_01039	Pras.g_00887
OG0002121	Prbe.g_00348	Pras.g_00274
