Orthogroup	Prbe	Pran
OG0001125	Prbe.g_00862	Pran.g_01080
OG0001126	Prbe.g_00861	Pran.g_01081
OG0001127	Prbe.g_00860	Pran.g_01082
OG0001128	Prbe.g_00859	Pran.g_01083
OG0001129	Prbe.g_00858	Pran.g_01084
OG0001130	Prbe.g_00857	Pran.g_01085
OG0001131	Prbe.g_00856	Pran.g_01086
OG0001132	Prbe.g_00855	Pran.g_01087
OG0001133	Prbe.g_00854	Pran.g_01088
OG0001134	Prbe.g_00853	Pran.g_01089
OG0001135	Prbe.g_00852	Pran.g_01090
OG0001136	Prbe.g_00851	Pran.g_01091
OG0001137	Prbe.g_00850	Pran.g_01092
OG0001138	Prbe.g_00849	Pran.g_01093
OG0001139	Prbe.g_00848	Pran.g_01094
OG0001140	Prbe.g_00847	Pran.g_01095
OG0001141	Prbe.g_00845	Pran.g_01097
OG0001142	Prbe.g_00844	Pran.g_01098
OG0001143	Prbe.g_00843	Pran.g_01099
OG0001144	Prbe.g_00841	Pran.g_01101
OG0001145	Prbe.g_00839	Pran.g_01103
OG0001146	Prbe.g_00838	Pran.g_01104
OG0001147	Prbe.g_00835	Pran.g_01106
OG0001148	Prbe.g_00834	Pran.g_01107
OG0001149	Prbe.g_00833	Pran.g_01108
OG0001150	Prbe.g_00830	Pran.g_01111
OG0001151	Prbe.g_00829	Pran.g_01112
OG0001152	Prbe.g_00828	Pran.g_01113
OG0001153	Prbe.g_00827	Pran.g_01114
OG0001154	Prbe.g_00826	Pran.g_01115
OG0001155	Prbe.g_00825	Pran.g_01116
OG0001156	Prbe.g_00824	Pran.g_01117
OG0001157	Prbe.g_00822	Pran.g_01119
OG0001158	Prbe.g_00820	Pran.g_01120
OG0001159	Prbe.g_00819	Pran.g_01121
OG0001160	Prbe.g_00818	Pran.g_01122
OG0001161	Prbe.g_00814	Pran.g_01125
OG0001162	Prbe.g_00813	Pran.g_01126
OG0001163	Prbe.g_00812	Pran.g_01127
OG0001164	Prbe.g_00811	Pran.g_01128
OG0001165	Prbe.g_00810	Pran.g_01129
OG0001166	Prbe.g_00809	Pran.g_01130
OG0001167	Prbe.g_00808	Pran.g_01131
OG0001168	Prbe.g_00806	Pran.g_01133
OG0001169	Prbe.g_00805	Pran.g_01134
OG0001170	Prbe.g_00801	Pran.g_01136
OG0001171	Prbe.g_00800	Pran.g_01137
OG0001172	Prbe.g_00799	Pran.g_01138
OG0001173	Prbe.g_00797	Pran.g_01139
OG0001174	Prbe.g_00795	Pran.g_01141
OG0001175	Prbe.g_00793	Pran.g_01143
OG0001176	Prbe.g_00791	Pran.g_01144
OG0001177	Prbe.g_00789	Pran.g_01146
OG0001178	Prbe.g_00788	Pran.g_01147
OG0001179	Prbe.g_00787	Pran.g_01148
OG0001180	Prbe.g_00786	Pran.g_01149
OG0001181	Prbe.g_00785	Pran.g_01150
OG0001182	Prbe.g_00784	Pran.g_01151
OG0001183	Prbe.g_00783	Pran.g_01152
OG0001184	Prbe.g_00782	Pran.g_01153
OG0001185	Prbe.g_00781	Pran.g_01154
OG0001186	Prbe.g_00779	Pran.g_01155
OG0001187	Prbe.g_00778	Pran.g_01156
OG0001188	Prbe.g_00777	Pran.g_01157
OG0001189	Prbe.g_00776	Pran.g_01158
OG0001190	Prbe.g_00775	Pran.g_01159
OG0001191	Prbe.g_00773	Pran.g_01161
OG0001192	Prbe.g_00771	Pran.g_01163
OG0001193	Prbe.g_00770	Pran.g_01164
OG0001194	Prbe.g_00769	Pran.g_01165
OG0001195	Prbe.g_00767	Pran.g_01166
OG0001196	Prbe.g_00765	Pran.g_01168
OG0001197	Prbe.g_00762	Pran.g_01171
OG0001198	Prbe.g_00761	Pran.g_01172
OG0001199	Prbe.g_00760	Pran.g_01173
OG0001200	Prbe.g_00759	Pran.g_01174
OG0001201	Prbe.g_00758	Pran.g_01175
OG0001202	Prbe.g_00745	Pran.g_01176
OG0001203	Prbe.g_00747	Pran.g_01178
OG0001204	Prbe.g_00749	Pran.g_01182
OG0001205	Prbe.g_00750	Pran.g_01183
OG0001206	Prbe.g_00751	Pran.g_01184
OG0001207	Prbe.g_00752	Pran.g_01185
OG0001208	Prbe.g_00753	Pran.g_01186
OG0001209	Prbe.g_00754	Pran.g_01187
OG0001210	Prbe.g_00755	Pran.g_01188
OG0001211	Prbe.g_00756	Pran.g_01189
OG0001212	Prbe.g_01134	Pran.g_01190
OG0001213	Prbe.g_01135	Pran.g_01191
OG0001214	Prbe.g_01136	Pran.g_01192
OG0001215	Prbe.g_01137	Pran.g_01193
OG0001216	Prbe.g_01138	Pran.g_01194
OG0001217	Prbe.g_01139	Pran.g_01195
OG0001218	Prbe.g_01140	Pran.g_01196
OG0001219	Prbe.g_01141	Pran.g_01197
OG0001220	Prbe.g_01142	Pran.g_01198
OG0001221	Prbe.g_01143	Pran.g_01199
OG0001222	Prbe.g_01145	Pran.g_01201
OG0001223	Prbe.g_01147	Pran.g_01202
OG0001224	Prbe.g_01149	Pran.g_01203
OG0001225	Prbe.g_01151	Pran.g_01205
OG0001226	Prbe.g_01152	Pran.g_01206
OG0001227	Prbe.g_01153	Pran.g_01207
OG0001228	Prbe.g_01154	Pran.g_01208
OG0001229	Prbe.g_01155	Pran.g_01209
OG0001230	Prbe.g_01156	Pran.g_01210
OG0001231	Prbe.g_01157	Pran.g_01211
OG0001232	Prbe.g_01159	Pran.g_01213
OG0001233	Prbe.g_01160	Pran.g_01214
OG0001234	Prbe.g_01161	Pran.g_01215
OG0001235	Prbe.g_01162	Pran.g_01216
OG0001236	Prbe.g_01163	Pran.g_01217
OG0001237	Prbe.g_01166	Pran.g_01220
OG0001238	Prbe.g_01167	Pran.g_01221
OG0001239	Prbe.g_01171	Pran.g_01224
OG0001240	Prbe.g_01172	Pran.g_01225
OG0001241	Prbe.g_01173	Pran.g_01226
OG0001242	Prbe.g_01175	Pran.g_01227
OG0001243	Prbe.g_01176	Pran.g_01228
OG0001244	Prbe.g_01177	Pran.g_01229
OG0001245	Prbe.g_01178	Pran.g_01230
OG0001246	Prbe.g_01179	Pran.g_01231
OG0001247	Prbe.g_01180	Pran.g_01232
OG0001248	Prbe.g_01181	Pran.g_01233
OG0001249	Prbe.g_01182	Pran.g_01234
OG0001250	Prbe.g_01185	Pran.g_01235
OG0001251	Prbe.g_01186	Pran.g_01236
OG0001252	Prbe.g_01187	Pran.g_01237
OG0001253	Prbe.g_01188	Pran.g_01238
OG0001254	Prbe.g_01190	Pran.g_01240
OG0001255	Prbe.g_01191	Pran.g_01241
OG0001256	Prbe.g_01194	Pran.g_01243
OG0001257	Prbe.g_01195	Pran.g_01244
OG0001258	Prbe.g_01196	Pran.g_01245
OG0001259	Prbe.g_01056	Pran.g_01247
OG0001260	Prbe.g_01057	Pran.g_01249
OG0001261	Prbe.g_01058	Pran.g_01250
OG0001262	Prbe.g_01059	Pran.g_01251
OG0001263	Prbe.g_01060	Pran.g_01252
OG0001264	Prbe.g_01061	Pran.g_01253
OG0001265	Prbe.g_01062	Pran.g_01254
OG0001266	Prbe.g_01063	Pran.g_01255
OG0001267	Prbe.g_01064	Pran.g_01256
OG0001268	Prbe.g_01065	Pran.g_01257
OG0001270	Prbe.g_01682	Pran.g_00296
OG0001271	Prbe.g_01697	Pran.g_00282
OG0001272	Prbe.g_01835	Pran.g_01913
OG0001273	Prbe.g_01891	Pran.g_01861
OG0001274	Prbe.g_00651	Pran.g_01696
OG0001275	Prbe.g_00635	Pran.g_01680
OG0001276	Prbe.g_00544	Pran.g_01588
OG0001277	Prbe.g_01312	Pran.g_01417
OG0001278	Prbe.g_01275	Pran.g_01293
OG0001279	Prbe.g_00416	Pran.g_00428
OG0001280	Prbe.g_01393	Pran.g_00544
OG0001281	Prbe.g_00495	Pran.g_00159
OG0001282	Prbe.g_00912	Pran.g_00142
OG0001283	Prbe.g_01599	Pran.g_00137
OG0001284	Prbe.g_00734	Pran.g_00127
OG0001285	Prbe.g_01567	Pran.g_00076
OG0001286	Prbe.g_01552	Pran.g_00063
OG0001288	Prbe.g_00268	Pran.g_00693
OG0001289	Prbe.g_00255	Pran.g_00682
OG0001290	Prbe.g_00486	Pran.g_00638
OG0001291	Prbe.g_00194	Pran.g_00637
OG0001292	Prbe.g_00017	Pran.g_00632
OG0001293	Prbe.g_01624	Pran.g_00607
OG0001295	Prbe.g_01026	Pran.g_00923
OG0001296	Prbe.g_00994	Pran.g_00962
OG0001297	Prbe.g_00990	Pran.g_00966
OG0001298	Prbe.g_00987	Pran.g_00969
OG0001299	Prbe.g_01113	Pran.g_01035
OG0001300	Prbe.g_00980	Pran.g_01060
OG0001301	Prbe.g_00794	Pran.g_01142
OG0001302	Prbe.g_00763	Pran.g_01170
OG0001304	Prbe.g_01198	Pran.g_01246
OG0001305	Prbe.g_00018	Pran.g_01804
OG0001306	Prbe.g_01935	Pran.g_01743
OG0001307	Prbe.g_00131	Pran.g_00394
OG0001308	Prbe.g_00176	Pran.g_00361
OG0001309	Prbe.g_00179	Pran.g_00358
OG0001310	Prbe.g_00181	Pran.g_00356
OG0001311	Prbe.g_01633	Pran.g_00340
OG0001312	Prbe.g_01663	Pran.g_00314
OG0001314	Prbe.g_01748	Pran.g_00233
OG0001315	Prbe.g_01796	Pran.g_01949
OG0001316	Prbe.g_01805	Pran.g_01940
OG0001317	Prbe.g_00913	Pran.g_01821
OG0001318	Prbe.g_01483	Pran.g_01541
OG0001319	Prbe.g_01612	Pran.g_01407
OG0001320	Prbe.g_01306	Pran.g_00559
OG0001322	Prbe.g_01184	Pran.g_00152
OG0001323	Prbe.g_01148	Pran.g_00115
OG0001324	Prbe.g_00724	Pran.g_00112
OG0001325	Prbe.g_00056	Pran.g_00105
OG0001326	Prbe.g_01516	Pran.g_00032
OG0001328	Prbe.g_01920	Pran.g_00634
OG0001329	Prbe.g_00962	Pran.g_00993
OG0001330	Prbe.g_00927	Pran.g_01027
OG0001332	Prbe.g_01685	Pran.g_00293
OG0001334	Prbe.g_00005	Pran.g_01711
OG0001335	Prbe.g_00405	Pran.g_00167
OG0001336	Prbe.g_00098	Pran.g_00149
OG0001337	Prbe.g_00685	Pran.g_00134
OG0001339	Prbe.g_00888	Pran.g_00871
OG0001340	Prbe.g_01193	Pran.g_00820
OG0001341	Prbe.g_00222	Pran.g_00641
OG0001342	Prbe.g_01044, Prbe.g_01012	Pran.g_00630
OG0001343	Prbe.g_00989	Pran.g_00967
OG0001344	Prbe.g_00938	Pran.g_01016
OG0001345	Prbe.g_00832	Pran.g_01109
OG0001346	Prbe.g_00772	Pran.g_01162
OG0001347	Prbe.g_01144	Pran.g_01200
OG0001349	Prbe.g_01662	Pran.g_00315
OG0001350	Prbe.g_00874	Pran.g_00289
OG0001351	Prbe.g_01752	Pran.g_00229
OG0001352	Prbe.g_01801	Pran.g_01944
OG0001353	Prbe.g_01814	Pran.g_01932
OG0001354	Prbe.g_01834	Pran.g_01914
OG0001355	Prbe.g_01897	Pran.g_01856
OG0001357	Prbe.g_01932	Pran.g_01746
OG0001358	Prbe.g_00661	Pran.g_01706
OG0001359	Prbe.g_00647	Pran.g_01692
OG0001360	Prbe.g_00624	Pran.g_01669
OG0001361	Prbe.g_00619	Pran.g_01664
OG0001362	Prbe.g_00558	Pran.g_01601
OG0001363	Prbe.g_01776	Pran.g_01473
OG0001364	Prbe.g_01313	Pran.g_01359
OG0001365	Prbe.g_01265	Pran.g_01303
OG0001366	Prbe.g_00103	Pran.g_00411
OG0001367	Prbe.g_01378	Pran.g_00515
OG0001368	Prbe.g_01392	Pran.g_00543
OG0001369	Prbe.g_00046	Pran.g_00089
OG0001370	Prbe.g_00047	Pran.g_00088
OG0001371	Prbe.g_01495	Pran.g_00010
OG0001372	Prbe.g_00721	Pran.g_00609
OG0001373	Prbe.g_00236	Pran.g_00663
OG0001374	Prbe.g_00161	Pran.g_01030
OG0001375	Prbe.g_00948	Pran.g_01007
OG0001377	Prbe.g_00764	Pran.g_01169
OG0001378	Prbe.g_01394	Pran.g_00545
OG0001379	Prbe.g_00171	Pran.g_00365
OG0001380	Prbe.g_00173	Pran.g_00364
OG0001381	Prbe.g_00191	Pran.g_00345
OG0001382	Prbe.g_01680	Pran.g_00299
OG0001383	Prbe.g_01786	Pran.g_00198
OG0001384	Prbe.g_01810	Pran.g_01936
OG0001385	Prbe.g_01827	Pran.g_01921
OG0001386	Prbe.g_00270	Pran.g_01832
OG0001387	Prbe.g_00337	Pran.g_00794
OG0001387	Prbe.g_00339	Pran.g_00796
OG0001388	Prbe.g_01202	Pran.g_00927
OG0001390	Prbe.g_00669	Pran.g_01718
OG0001392	Prbe.g_00622	Pran.g_01667
OG0001393	Prbe.g_00614	Pran.g_01659
OG0001394	Prbe.g_01452	Pran.g_01512
OG0001395	Prbe.g_00448	Pran.g_01504
OG0001396	Prbe.g_00450	Pran.g_01502
OG0001397	Prbe.g_00456	Pran.g_01496
OG0001398	Prbe.g_01435	Pran.g_01455
OG0001399	Prbe.g_01316	Pran.g_01357
OG0001400	Prbe.g_00102	Pran.g_00192
OG0001401	Prbe.g_00104	Pran.g_00412
OG0001402	Prbe.g_00422	Pran.g_00434
OG0001403	Prbe.g_00425	Pran.g_00437
OG0001404	Prbe.g_01023	Pran.g_01434
OG0001405	Prbe.g_01405	Pran.g_00553
OG0001406	Prbe.g_01293	Pran.g_00572
OG0001407	Prbe.g_00094	Pran.g_00169
OG0001408	Prbe.g_01621	Pran.g_00161
OG0001409	Prbe.g_00051	Pran.g_00904
OG0001410	Prbe.g_01564	Pran.g_00074
OG0001411	Prbe.g_00732	Pran.g_00897
OG0001412	Prbe.g_00892	Pran.g_00875
OG0001413	Prbe.g_01408	Pran.g_00849
OG0001414	Prbe.g_00372	Pran.g_00840
OG0001415	Prbe.g_00269	Pran.g_00694
OG0001416	Prbe.g_00266	Pran.g_00691
OG0001417	Prbe.g_00221	Pran.g_00640
OG0001418	Prbe.g_01123	Pran.g_00626
OG0001421	Prbe.g_01330	Pran.g_00468
OG0001424	Prbe.g_01602	Pran.g_00371
OG0001426	Prbe.g_01409	Pran.g_01830
OG0001428	Prbe.g_00707	Pran.g_00616, Pran.g_01419
OG0001429	Prbe.g_00733	Pran.g_01404
OG0001430	Prbe.g_01322	Pran.g_01353
OG0001431	Prbe.g_00106	Pran.g_00414
OG0001432	Prbe.g_00111	Pran.g_00419
OG0001433	Prbe.g_00716	Pran.g_00164
OG0001434	Prbe.g_00712	Pran.g_00087
OG0001435	Prbe.g_00218	Pran.g_00920
OG0001436	Prbe.g_01617	Pran.g_00618
OG0001437	Prbe.g_00003	Pran.g_00604
OG0001439	Prbe.g_00698	Pran.g_01777
OG0001440	Prbe.g_01049	Pran.g_01822
OG0001441	Prbe.g_01360	Pran.g_00497
OG0001442	Prbe.g_00061	Pran.g_00536
OG0001443	Prbe.g_00053	Pran.g_00163
OG0001444	Prbe.g_01620	Pran.g_00160
OG0001445	Prbe.g_01585	Pran.g_00628
OG0001446	Prbe.g_00997	Pran.g_01390
OG0001452	Prbe.g_01529	Pran.g_00041
OG0001456	Prbe.g_00028	Pran.g_00596
OG0001457	Prbe.g_00349	Pran.g_00805
OG0001458	Prbe.g_01165	Pran.g_01219
OG0001460	Prbe.g_00677	Pran.g_01827
OG0001462	Prbe.g_01600	Pran.g_01800
OG0001465	Prbe.g_00545	Pran.g_01589
OG0001466	Prbe.g_01211	Pran.g_01476
OG0001468	Prbe.g_01255	Pran.g_01311
OG0001469	Prbe.g_00491	Pran.g_01281
OG0001470	Prbe.g_01589	Pran.g_00535
OG0001471	Prbe.g_00671	Pran.g_00170
OG0001475	Prbe.g_00206	Pran.g_01414
OG0001477	Prbe.g_01126	Pran.g_00592
OG0001478	Prbe.g_00807	Pran.g_01132
OG0001479	Prbe.g_01551	Pran.g_00062
OG0001484	Prbe.g_00695	Pran.g_01757
OG0001486	Prbe.g_01315	Pran.g_00178
OG0001487	Prbe.g_01442	Pran.g_00460
OG0001496	Prbe.g_00899	Pran.g_00882
OG0001497	Prbe.g_00166	Pran.g_00809
OG0001498	Prbe.g_00925	Pran.g_01029
OG0001499	Prbe.g_00478	Pran.g_01051
OG0001500	Prbe.g_00437	Pran.g_00448
OG0001503	Prbe.g_01720	Pran.g_00260
OG0001504	Prbe.g_00923	Pran.g_01793
OG0001506	Prbe.g_00015	Pran.g_00900
OG0001508	Prbe.g_01252	Pran.g_01314
OG0001523	Prbe.g_00432	Pran.g_00444
OG0001525	Prbe.g_01596	Pran.g_00147
OG0001527	Prbe.g_01020	Pran.g_00629
OG0001528	Prbe.g_00001	Pran.g_00617
OG0001535	Prbe.g_00019	Pran.g_01803
OG0001536	Prbe.g_00998	Pran.g_01391
OG0001537	Prbe.g_00162	Pran.g_01031
OG0001541	Prbe.g_00109	Pran.g_00417
OG0001545	Prbe.g_00999	Pran.g_01392
OG0001556	Prbe.g_00347	Pran.g_00802
OG0001573	Prbe.g_00072	Pran.g_00901
OG0001588	Prbe.g_00722	Pran.g_01768
OG0001593	Prbe.g_00344	Pran.g_00799
OG0001599	Prbe.g_00157	Pran.g_00916
OG0001600	Prbe.g_01610	Pran.g_00595
OG0001626	Prbe.g_00329	Pran.g_00861
OG0001627	Prbe.g_00917	Pran.g_01836
OG0001702	Prbe.g_01923	Pran.g_00817
OG0001718	Prbe.g_01043, Prbe.g_00875	Pran.g_00910
OG0001796	Prbe.g_01925	Pran.g_01179
OG0001798	Prbe.g_00572	Pran.g_01615
OG0001827	Prbe.g_01048	Pran.g_00086
OG0001842	Prbe.g_00338	Pran.g_00795
OG0001866	Prbe.g_00343	Pran.g_00798
OG0001903	Prbe.g_00342	Pran.g_00797
OG0001946	Prbe.g_00346	Pran.g_00801
OG0001984	Prbe.g_00336	Pran.g_00793
OG0002018	Prbe.g_00340	Pran.g_00757
OG0002019	Prbe.g_00382	Pran.g_00776
OG0002051	Prbe.g_00345	Pran.g_00800
OG0002112	Prbe.g_00387	Pran.g_00781
OG0002113	Prbe.g_00386	Pran.g_00780
OG0002114	Prbe.g_00389	Pran.g_00779
OG0002115	Prbe.g_00388	Pran.g_00778
OG0002117	Prbe.g_01626	Pran.g_01809
OG0002121	Prbe.g_00348	Pran.g_00804
OG0002124	Prbe.g_00910	Pran.g_00945
